^PLATFORM = GPL5
!Platform_title = Dmel.testis.1.0
!Platform_geo_accession = GPL5
!Platform_status = Public on Oct 08 2000
!Platform_submission_date = Oct 03 2000
!Platform_last_update_date = Oct 28 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Drosophila melanogaster
!Platform_taxid = 7227
!Platform_description = The array was assembled using 1,681 testes ESTs, representing 1,527 Drosophila melanogaster EST sequences and 144 anonymous clones from the bs collection (CLONE_ID).
!Platform_description = An aliquot of the same DNA preparation used in the sequencing reactions (GB_ACC), diluted 2/50 in TE, provided material for the PCRs.
!Platform_description = Inserts were PCR amplified (1X PCR buffer [Life Technologies], 1.5 mM MgCl2, 0.2 mM dNTPs, 1 µM T7 22-mer primer, 1 µM T3 20-mer primer, 2 µl of plasmid DNA dilution [approximately 10 ng], 0.035 U/µl recombinant Taq DNA polymerase [Life Technologies], in a volume of 100 µl, cycled 94C 2 min, 30X[94 C 0.5 min, 55 C 0.5 min, 2.5 min 72 C], 10 min 72 C in a PTC-225 DNA Engine Tetrad [MJ Research]), and successful amplification was confirmed by agarose gel electrophoresis (PCR-QC:  passed = product present, failed = no product).
!Platform_description = Samples of approximately 5 nl of 250 µg/ml DNA, in 0.1 N NaOH were printed in 300 µm spots in subarrays (SUB-ARRAY) of 12 x 12 clones (ROW and COLUMN indicated) at 665 µm spacing on Supercharge nytran membranes (Schleicher & Schuell) using a GMS 417 arrayer (Genetic Microsystems).
!Platform_description = Subarrays were printed in duplicate (DUPLICATE a or b).
!Platform_description = Printing was validated (SPOT_QC) by hybridization of one array with the short vector sequence common to all amplicons (pBluescript SK, 626-791 bp).
!Platform_description = SPOT_QC values are hybridization intensity.  BEST-HIT and associated E value for ESTs aligned with the nr database are given.
!Platform_description = Keywords = germline sex testis, membrane, filter
!Platform_pubmed_id = 11116097
!Platform_contributor = B,,Oliver
!Platform_contributor = J,,Andrews
!Platform_contributor = G,G,Bouffard
!Platform_contributor = C,,Cheadle
!Platform_contributor = J,,Lu
!Platform_contributor = K,G,Becker
!Platform_contact_name = Brian,,Oliver
!Platform_contact_email = briano@helix.nih.gov
!Platform_contact_phone = 301-496-5495
!Platform_contact_laboratory = Developmental Genomics
!Platform_contact_department = LCDB
!Platform_contact_institute = NIDDK, NIH
!Platform_contact_address = 50 South Drive
!Platform_contact_city = Bethesda
!Platform_contact_state = MD
!Platform_contact_zip/postal_code = 20892
!Platform_contact_country = USA
!Platform_sample_id = GSM3
!Platform_sample_id = GSM4
!Platform_sample_id = GSM5
!Platform_sample_id = GSM6
!Platform_sample_id = GSM7
!Platform_sample_id = GSM8
!Platform_sample_id = GSM9
!Platform_sample_id = GSM10
!Platform_series_id = GSE462
!Platform_data_row_count = 3456
#ID = 
#GB_ACC = GenBank accession number LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#BSCC_ID = bs collection clone identifier
#CLONE_ID = Flybase identifier LINK_PRE:"http://flybase.bio.indiana.edu/.bin/fbidq.html?"
#SUB-ARRAY = sub-array number
#DUPLICATE = dupilcate number
#ROW = row number
#COLUMN = column number
#PCR_QC = PCR quality control
#SPOT_ID = spot identifier
#BEST_HIT = BLAST best hit against nr database
#E_VAL = E value of best hit
#SPOT_QC = spot quality control
!platform_table_begin
ID	GB_ACC	BSCC_ID	CLONE_ID	SUB-ARRAY	DUPLICATE	ROW	COLUMN	PCR_QC	SPOT_ID	BEST_HIT	E_VAL	SPOT_QC
3205	AI946665	bs29d02	FBgn0045145	11	b	4	1	passed				130797
3206	AI946705	bs29g08	FBgn0052445	11	b	4	2	passed		gi|6562794|emb|CAB62725.1| (AL133423) putative aldose 1-epimerase [Streptomyces coelicolorA3(2)]	1.00E-24	156324
3207				11	b	4	3	failed	no sequence - failed PCR			79232
3208	AI946770	bs30e04	FBgn0034816	11	b	4	4	passed		gi|474949 (L21838) tektin B1 [Strongylocentrotus purpuratus]	9.00E-29	224316
3209	AI946911	bs32h07	FBgn0011273	11	b	4	5	passed		gi|1345645|sp|P49258|CALL_DROME CALMODULIN RELATED PROTEIN 97A (ANDROCAM PROTEIN)>gi|452435|emb|CAA53630| (X76045) calmodulin related[Drosophila melanogaster] >gi|1091561|prf||2021248Dcalmodulin-related protein [Drosophila melanogaster]	1.00E-37	152333
3210	AI946948	bs33c12	FBgn0034051	11	b	4	6	passed				72484
3211				11	b	4	7	failed	no sequence - failed PCR			25994
3212	AI947011	bs34a08	FBgn0032243	11	b	4	8	passed		gi|6561827|gb|AAF17083.1|AF202892_1 (AF202892) Kif21a [Mus musculus]	5.00E-75	77334
3213	AI947172	bs35h07	FBgn0045084	11	b	4	9	passed				146509
3214	AI947210	bs36d02	FBgn0031323	11	b	4	10	passed				160201
3215	AI947249	bs36g10	FBgn0045078	11	b	4	11	passed				117260
3216				11	b	4	12	failed	no sequence - failed PCR			10105
3217	AI946663	bs29c12	FBgn0034792	11	b	5	1	passed		gi|1730618|sp|P54813|YMEH_CAEEL YME1 PROTEIN HOMOLOG >gi|3878638|emb|CAA88955.1| (Z49128) similar toATP-binding protein (AAA protein family member); cDNA ESTEMBL:D76102 comes from this gene; cDNA EST EMBL:D27169comes from this gene; cDNA EST EMBL:D27168 comes fromthis gene; cDNA EST EMBL:D27171 comes ...	3.00E-66	166614
3218	AI946703	bs29g06	FBgn0011823	11	b	5	2	passed		gi|1362622|pir||A57319 overgrown hematopoietic organs-31 tumor suppressor OHO31 - fruitfly (Drosophila melanogaster) >gi|755726|emb|CAA59753|(X85752) importin-like protein [Drosophila melanogaster]	7.00E-56	140512
3219	AI946737	bs30b06	FBgn0033663	11	b	5	3	passed		gi|1699220|bbs|178503 D-ERp60=protein disulphide isomerase isoform/multifunctionalendoplasmic reticulum luminal polypeptide [Drosophilamelanogaster, Peptide, 489 aa]	1.00E-109	129565
3220	AI946767	bs30e01	FBgn0038667	11	b	5	4	passed		gi|548881|sp|Q03369|RU1C_XENLA U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C (U1-C) >gi|345609|pir||A44263U1-specific snRNP C protein - African clawed frog>gi|65317|emb|CAA45354| (X63892) snRNP C [Xenopuslaevis]	1.00E-27	240746
3221	BE662237	bs32h02	FBgn0029133	11	b	5	5	passed		gi|1280392 (L49055) autoantigen [Rhipicephalus appendiculatus]	2.00E-20	136277
3222	AI946943	bs33c07	FBgn0029963	11	b	5	6	passed		gi|5815351|gb|AAD52649.1|AF176011_1 (AF176011) mitochondrial carrier homolog [Drosophila melanogaster]	4.00E-35	72404
3223	AI946981	bs33f12	FBgn0035638	11	b	5	7	passed		gi|422531|pir||A46170 tektin A1 - sea urchin (Strongylocentrotus purpuratus)>gi|6513867|gb|AAF14818.1| (M97188) tektin A1[Strongylocentrotus purpuratus]	2.00E-18	64493
3224	AI947009	bs34a06	FBgn0023444	11	b	5	8	passed		gi|4973280|gb|AAD35017.1|AF146345_1 (AF146345) Ebi [Drosophila melanogaster]	2.00E-50	93644
3225	AI947171	bs35h05	FBgn0051482	11	b	5	9	passed		gi|5669875|gb|AAD46493.1| (AF136445) L3NieAg.01 [Strongyloides stercoralis]	1.00E-14	222949
3226	AI947205	bs36c09	FBgn0030624	11	b	5	10	passed				244218
3227	AI947247	bs36g08	FBgn0036897	11	b	5	11	passed				99977
3228				11	b	5	12	failed	no sequence - failed PCR			9551
3229	AI946661	bs29c09	FBgn0045146	11	b	6	1	passed				145192
3230	AI946698	bs29g01	FBgn0033235	11	b	6	2	passed		gi|434755|dbj|BAA04643| (D21064) similar to rat general mitochondrial matrix processingprotease mRNA (RATMPP). [Homo sapiens]>gi|1469169|dbj|BAA09472| (D50913) The KIAA0123 geneproduct is related to rat general mitochondrial matrixprocessing protease (MPP). [Homo sapiens]	3.00E-33	109459
3231	AI946734	bs30b03	FBgn0050350	11	b	6	3	passed				123931
3232	AI946765	bs30d10	FBgn0040493	11	b	6	4	passed		gi|466102|sp|P34629|YOJ6_CAEEL PUTATIVE AMINOPEPTIDASE ZK353.6 IN CHROMOSOME III>gi|1078908|pir||S44657 ZK353.6 protein - Caenorhabditiselegans >gi|289760 (L15313) homology with leucineaminopeptidase; coded for by C. elegans cDNAs CE2F12(GenBank: Z14714) and CE15D11 (GenBank: Z14518);putative [Caenorhabditis elegans]	2.00E-31	178285
3233	AI946908	bs32g12	FBgn0004926	11	b	6	5	passed		gi|1170497|sp|P41375|IF2B_DROME EUKARYOTIC TRANSLATION INITIATION FACTOR 2 BETA SUBUNIT(EIF-2-BETA) >gi|304676 (L19197) eIF-2 beta-subunit[Drosophila melanogaster]	2.00E-36	83368
3234	AI946941	bs33c05	FBgn0035032	11	b	6	6	passed		gi|2493089|sp|P56135|ATPK_MOUSE ATP SYNTHASE F CHAIN, MITOCHONDRIAL	4.00E-10	52736
3235	AI946979	bs33f10	FBgn0034566	11	b	6	7	passed		gi|2494214|sp|Q16959|DYI2_ANTCR DYNEIN INTERMEDIATE CHAIN 2, CILIARY >gi|927637|dbj|BAA07539|(D38538) dynein intermediate chain 2 [Anthocidariscrassispina]	6.00E-48	63543
3236	AI947007	bs34a04	FBgn0011712	11	b	6	8	passed		gi|507754 (U09374) soluble NSF attachment protein [Drosophila melanogaster]	2.00E-62	105672
3237	AI947169	bs35h03	FBgn0045085	11	b	6	9	passed				230193
3238	AI947202	bs36c06	FBgn0031946	11	b	6	10	passed				190619
3239	AI947245	bs36g06	FBgn0037226	11	b	6	11	passed		gi|3286717|emb|CAA73876| (Y13473) stomatin [Danio rerio]	1.00E-37	70899
3240				11	b	6	12	failed	no sequence - failed PCR			15894
3241	AI946538	bs27e10	FBgn0051791	11	b	7	1	passed				167520
3242	AI946586	bs28b04	FBgn0010226	11	b	7	2	passed				257391
3243	BE662191	bs28f06	FBgn0034050	11	b	7	3	passed				162746
3244	AI946639	bs29a11	FBgn0045149	11	b	7	4	passed				196743
3245	AI946809	bs30h07	FBgn0025700	11	b	7	5	passed		gi|6005884|ref|NP_009038.1|PSSR3| signal sequence receptor, gamma (translocon-associated proteingamma) >gi|5730484|gb|AAD48587.1| (AF110647)translocon-associated protein gamma subunit [Homosapiens]	2.00E-63	161019
3246	AI946835	bs31e04	FBgn0032397	11	b	7	6	passed		gi|3882159|dbj|BAA34439.1| (AB018262) KIAA0719 protein [Homo sapiens]	1.00E-32	117325
3247	BE662223	bs32a11	FBgn0045121	11	b	7	7	passed				176567
3248	AI946890	bs32e08	FBgn0039881	11	b	7	8	passed				157153
3249	AI947053	bs34e05	FBgn0041195	11	b	7	9	passed				118206
3250	AI947085	bs34h04	FBgn0010435	11	b	7	10	passed		gi|630856|pir||S38957 epithelial membrane protein - fruit fly (Drosophila melanogaster)>gi|429164|emb|CAA51759| (X73332) epithelial membraneprotein [Drosophila melanogaster]	4.00E-98	195018
3251	AI947113	bs35c05	FBgn0011823	11	b	7	11	passed		gi|1362622|pir||A57319 overgrown hematopoietic organs-31 tumor suppressor OHO31 - fruitfly (Drosophila melanogaster) >gi|755726|emb|CAA59753|(X85752) importin-like protein [Drosophila melanogaster]	1.00E-123	185147
3252	AI947141	bs35e10	FBgn0032110	11	b	7	12	passed				165572
3253	AI946535	bs27e07	FBgn0026718	11	b	8	1	passed		gi|4688678|emb|CAB41432.1| (AJ238252) 1-acylglycerol-3-phosphate O-acyltransferase [Drosophilamelanogaster]	8.00E-57	90933
3254		bs28a12		11	b	8	2	passed	clone bs28a12			199032
3255	BE662190	bs28f02	FBgn0045154	11	b	8	3	passed				151820
3256				11	b	8	4	failed	no sequence - failed PCR			62410
3257	AI946805	bs30h03	FBgn0039104	11	b	8	5	passed				149050
3258	BE662211	bs31d12	FBgn0027360	11	b	8	6	passed		gi|5107172|gb|AAD39998.1|AF150092_1 (AF150092) small zinc finger-like protein [Drosophila melanogaster]	3.00E-22	140022
3259	AI946860	bs32a05	FBgn0031021	11	b	8	7	passed		gi|400578|sp|Q02375|NUYM_BOVIN NADH-UBIQUINONE OXIDOREDUCTASE 18 KD SUBUNIT PRECURSOR (COMPLEXI-18 KD) (CI-18 KD) (COMPLEX I-AQDQ) (CI-AQDQ)>gi|346531|pir||S28240 NADH dehydrogenase (ubiquinone)(EC 1.6.5.3) chain CI-18(IP) - bovine>gi|226|emb|CAA44900| (X63215) NADH dehydrogenase [Bostaurus]	3.00E-07	178892
3260		bs32e02		11	b	8	8	passed	clone bs32e02			161773
3261	AI947051	bs34e03	FBgn0027945	11	b	8	9	passed		gi|6468010|gb|AAF13277.1|AF203725_1 (AF203725) pumpless protein [Drosophila melanogaster]	3.00E-89	147448
3262	AI947082	bs34h01	FBgn0037939	11	b	8	10	passed		gi|2708737 (AC003952) putative nuclear protein [Arabidopsis thaliana]	2.00E-09	124546
3263	AI947111	bs35c03	FBgn0040994	11	b	8	11	passed				238202
3264	AI947139	bs35e08	FBgn0033916	11	b	8	12	passed				273724
3265	AI946531	bs27e02	FBgn0045170	11	b	9	1	passed				98624
3266	AI946582	bs28a10	FBgn0028407	11	b	9	2	passed				170396
3267		bs28e07		11	b	9	3	failed	clone bs28e07			124037
3268	AI946635	bs29a07	FBgn0045150	11	b	9	4	passed				207121
3269	AI946802	bs30g12	FBgn0031896	11	b	9	5	passed		gi|2827495|emb|CAA15712.1| (AL009196) /prediction=(method:genefinder, version:084);/prediction=(method:genscan, version:1.0);/match=(desc:LD09991.5prime LD Drosophila melanogasterembryo BlueScript Drosophila melanogaster cDNA clone...	5.00E-40	148018
3270		bs31d03		11	b	9	6	passed	clone bs31d03			127404
3271	AI946859	bs32a03	FBgn0031364	11	b	9	7	passed				220230
3272	AI946886	bs32d12	FBgn0037098	11	b	9	8	passed				176636
3273	AI947049	bs34e01	FBgn0035915	11	b	9	9	passed		gi|1070493|pir||APBOL leucyl aminopeptidase (EC 3.4.11.1), renal - bovine>gi|410689|bbs|137417 (S65367) leucine aminopeptidase,LAP [cattle, kidney, Peptide, 513 aa] [Bos taurus]	2.00E-14	128511
3274	AI947080	bs34g11	FBgn0015221	11	b	9	10	passed		gi|6409185|gb|AAF07876.1|AF145124_1 (AF145124) ferritin 2 light chain homolog [Drosophila melanogaster]	1.00E-98	143376
3275	AI947109	bs35b12	FBgn0045985	11	b	9	11	passed				186160
3276	AI947135	bs35e04	FBgn0031505	11	b	9	12	passed				165568
3277	AI946524	bs27d07	FBgn0033764	11	b	10	1	passed				113064
3278	AI946578	bs28a05	FBgn0033863	11	b	10	2	passed				201539
3279		bs28e05		11	b	10	3	passed	clone bs28e05			139781
3280		bs29a05		11	b	10	4	passed	clone bs29a05			163746
3281	AI946800	bs30g10	FBgn0046297	11	b	10	5	passed				134647
3282		bs31d01		11	b	10	6	passed	clone bs31d01			140337
3283	AI946858	bs31h12	FBgn0040362	11	b	10	7	passed		gi|6018891|emb|CAB58080.1| (AL121806) BACR42I17.c [Drosophila melanogaster]	3.00E-36	126635
3284	AI946883	bs32d06	FBgn0001099	11	b	10	8	passed		gi|1085138|pir||S22881 gdl protein - fruit fly (Drosophila melanogaster)>gi|6065829|emb|CAB58351.1| (X58286) gdl [Drosophilamelanogaster]	1.00E-80	123381
3285	AI947047	bs34d10	FBgn0026409	11	b	10	9	passed		gi|4580727|gb|AAD24490.1|AF137371_1 (AF137371) phosphate transporter precursor [Drosophilamelanogaster]	1.00E-111	132554
3286	AI947077	bs34g08	FBgn0052306	11	b	10	10	passed				84272
3287	AI947107	bs35b09	FBgn0033548	11	b	10	11	passed		gi|4586031|gb|AAD25649.1|AC007109_7 (AC007109) unknown protein [Arabidopsis thaliana]	9.00E-15	229431
3288	AI947132	bs35e01	FBgn0010612	11	b	10	12	passed		gi|2493093|sp|Q28852|ATPN_BOVIN ATP SYNTHASE G CHAIN, MITOCHONDRIAL (ATPASE SUBUNIT G)>gi|627731|pir||B54211 H+-transporting ATP synthase (EC3.6.1.34) chain g - bovine >gi|547187|bbs|148698(S70448) F1Fo-ATP synthase complex Fo membrane domain gsubunit [cattle, heart, Peptide Mitochondrial, 103 aa][Bos taurus]	6.00E-07	122866
3289	BE662172	bs27d02	FBgn0045172	11	b	11	1	passed				111785
3290	AI946575	bs28a02	FBgn0045159	11	b	11	2	passed				130897
3291		bs28d12		11	b	11	3	passed	clone bs28d12			180569
3292	AI946632	bs29a03	FBgn0005322	11	b	11	4	passed				168641
3293	AI946797	bs30g07	FBgn0030277	11	b	11	5	passed				116511
3294		bs31c09		11	b	11	6	passed	clone bs31c09			65528
3295	AI946854	bs31h04	FBgn0000064	11	b	11	7	passed		gi|283652|pir||A42263 fructose-bisphosphate aldolase (EC 4.1.2.13) 1 - fruit fly(Drosophila melanogaster) >gi|157397 (M98351) fructose1,6 bisphosphate-aldolase 4A [Drosophila melanogaster]	2.00E-33	115729
3296		bs32d04		11	b	11	8	passed	clone bs32d04			133463
3297	AI947044	bs34d07	FBgn0063902	11	b	11	9	passed				119927
3298	BE662249	bs34g04	FBgn0039395	11	b	11	10	passed				91370
3299	AI947105	bs35b07	FBgn0033189	11	b	11	11	passed				179739
3300	AI947129	bs35d10	FBgn0028397	11	b	11	12	passed		gi|5916228|gb|AAD55946.1|AF177464_1 (AF177464) Tob homolog [Drosophila melanogaster]	5.00E-53	125843
3301	AI946516	bs27c09	FBgn0038453	11	b	12	1	passed				77421
3302	AI946566	bs27h04	FBgn0045998	11	b	12	2	passed				54072
3303		bs28d09		11	b	12	3	passed	clone bs28d09			81424
3304		bs29a01		11	b	12	4	passed	clone bs29a01			101286
3305	AI946794	bs30g04	FBgn0031161	11	b	12	5	passed				99699
3306		bs31c02		11	b	12	6	passed	clone bs31c02			56860
3307	AI946849	bs31g10	FBgn0036311	11	b	12	7	passed				69217
3308		bs32d02		11	b	12	8	passed	clone bs32d02			116859
3309				11	b	12	9	failed	no sequence - failed PCR			29324
3310	AI947073	bs34g02	FBgn0033511	11	b	12	10	passed				42924
3311	AI947103	bs35b05	FBgn0030478	11	b	12	11	passed		gi|1946997 (AF000195) Similar to alanine aminotransferase; coded for by C.elegans cDNA yk9h11.5 [Caenorhabditis elegans]	1.00E-65	75046
3312	AI947127	bs35d08	FBgn0029752	11	b	12	12	passed		gi|6560635|gb|AAF16695.1|AF117573_1 (AF117573) thioredoxin-like protein [Manduca sexta]	1.00E-27	104949
3313	AI946695	bs29f10	FBgn0034837	12	b	1	1	passed				18521
3314	AI946731	bs30a12	FBgn0036704	12	b	1	2	passed				25156
3315	AI946763	bs30d08	FBgn0045132	12	b	1	3	passed				31796
3316	AI946790	bs30f12	FBgn0020611	12	b	1	4	passed		gi|2245679 (AF006655) V-ATPase C subunit [Drosophila melanogaster]	1.00E-100	28692
3317	AI946938	bs33c02	FBgn0033889	12	b	1	5	passed				45868
3318	AI946977	bs33f08	FBgn0036915	12	b	1	6	passed				34488
3319	BE662246	bs33h12	FBgn0045106	12	b	1	7	passed				34871
3320	AI947040	bs34d03	FBgn0033933	12	b	1	8	passed		gi|543860|sp|Q03168|ASPP_AEDAE LYSOSOMAL ASPARTIC PROTEASE PRECURSOR >gi|345468|pir||A45117aspartic proteinase (EC 3.4.23.-), lysosomal - yellowfever mosquito >gi|293230 (M95187) aspartic protease[Aedes aegypti]	9.00E-23	46961
3321	AI947199	bs36c03	FBgn0033706	12	b	1	9	passed		gi|4929325|gb|AAD33953.1|AF145316_1 (AF145316) vacuolar proton pump delta polypeptide [Homo sapiens]	2.00E-20	91940
3322	AI947242	bs36g03	FBgn0053322	12	b	1	10	passed				54500
3323				12	b	1	11	failed	no sequence - failed PCR			6446
3324				12	b	1	12	failed	no sequence - failed PCR			2254
3325	AI946693	bs29f08	FBgn0001269	12	b	2	1	passed		gi|123388|sp|P05527|HMIN_DROME HOMEOBOX PROTEIN INVECTED >gi|85030|pir||A26628 homeotic proteinInvected - fruit fly (Drosophila melanogaster)>gi|8139|emb|CAA28885| (X05273) invected gene product(AA 1-576) [Drosophila melanogaster]	3.00E-76	16935
3326	AI946729	bs30a10	FBgn0033862	12	b	2	2	passed				53615
3327	AI946760	bs30d05	FBgn0010288	12	b	2	3	passed		gi|5052490|gb|AAD38575.1|AF145600_1 (AF145600) ubiquitin carboxy-terminal hydrolase [Drosophilamelanogaster]	1.00E-100	43823
3328	AI946788	bs30f10	FBgn0037456	12	b	2	4	passed				66746
3329	AI946935	bs33b11	FBgn0039672	12	b	2	5	passed		gi|543308|pir||S39781 protein phosphatase beta-2 - mouse >gi|452528|dbj|BAA04234|(D17412) magnesium dependent protein phosphatase(protein phosphatase 2C) beta-2 [Mus musculus]	4.00E-66	57390
3330	AI946974	bs33f05	FBgn0033952	12	b	2	6	passed		gi|1402634|dbj|BAA11812| (D83125) secretory component [Sarcophaga peregrina]	7.00E-33	36792
3331	BE662245	bs33h09	FBgn0045107	12	b	2	7	passed				21493
3332	AI947037	bs34c12	FBgn0033669	12	b	2	8	failed				43752
3333	AI947196	bs36b11	FBgn0000615	12	b	2	9	passed		gi|103154|pir||A41639 Exuperantia (exu) protein - fruit fly (Drosophila melanogaster)>gi|240992|bbs|72365 (S72363) exu=exuperantia[Drosophila sp., nurse cells, Peptide, 532 aa][Drosophila sp.] >gi|228520|prf||1805249A exuperantiagene [Drosophila melanogaster]	4.00E-08	80766
3334	AI947232	bs36f04	FBgn0034472	12	b	2	10	passed		gi|3915134|sp|Q95108|THI2_BOVIN MITOCHONDRIAL THIOREDOXIN PRECURSOR (MT-TRX)>gi|1545817|dbj|BAA13447| (D87741) mitochondrialthioredoxin [Bos taurus]	3.00E-27	71307
3335				12	b	2	11	failed	no sequence - failed PCR			6560
3336				12	b	2	12	failed	no sequence - failed PCR			1787
3337	AI946691	bs29f06	FBgn0027358	12	b	3	1	passed		gi|5107196|gb|AAD40010.1|AF150104_1 (AF150104) small zinc finger-like protein [Drosophila melanogaster]	3.00E-31	24186
3338	AI946725	bs30a05	FBgn0039373	12	b	3	2	passed		gi|1085679|pir||S53019 calmodulin - Macrocystis pyrifera >gi|728609|emb|CAA59418| (X85091)calmodulin [Macrocystis pyrifera]	4.00E-25	49421
3339	AI946758	bs30d03	FBgn0031345	12	b	3	3	passed		gi|1532175 (U63815) similar to protein disulfide isomerase [Arabidopsisthaliana]	1.00E-08	81938
3340	AI946786	bs30f08	FBgn0032646	12	b	3	4	passed		gi|1169483|sp|P43897|EFTS_HUMAN MITOCHONDRIAL ELONGATION FACTOR TS PRECURSOR (EF-TS) (EF-TSMT)>gi|2135063|pir||I84606 elongation factor Ts - human(fragment) >gi|625039 (L37936) elongation factor Ts[Homo sapiens]	3.00E-30	34619
3341	AI946932	bs33b08	FBgn0003074	12	b	3	5	passed		gi|443597 (L27539) glucosephosphate isomerase [Drosophila melanogaster]>gi|443601 (L27541) glucosephosphate isomerase[Drosophila melanogaster] >gi|443603 (L27542)Glucosephosphate Isomerase [Drosophila melanogaster]>gi|443609 (L27545) glucosephosphate isomerase[Drosophila melanogaster] >gi|706900 (U20566)glucosephosphate isomerase [Drosophila melanogaster]>gi|706908 (U20570) glucosephosphate isomerase[Drosophila melanogaster] >gi|706910 (U20571)glucosephosphate isomerase [Drosophila melanogaster]	4.00E-93	33532
3342	AI946972	bs33f03	FBgn0045110	12	b	3	6	passed				34630
3343	AI946999	bs33h06	FBgn0031920	12	b	3	7	passed				21289
3344	AI947035	bs34c10	FBgn0039788	12	b	3	8	passed		gi|1709799|sp|P54814|PRS8_MANSE 26S PROTEASE REGULATORY SUBUNIT 8 (18-56 PROTEIN) >gi|1167963(U43728) 18-56 protein [Manduca sexta]	1.00E-102	34510
3345	AI947193	bs36b08	FBgn0034435	12	b	3	9	passed				60042
3346	AI947229	bs36e12	FBgn0035124	12	b	3	10	passed		gi|3928694|emb|CAA16816.1| (AL021728) /prediction=(method:genefinder, version:084);/match=(desc:LD05179.5prime LD Drosophila melanogasterembryo BlueScript Drosophila melanogaster cDNA cloneLD05179 5prime, mRNA sequence, species:Drosoph...	2.00E-33	51882
3347				12	b	3	11	failed	no sequence - failed PCR			6433
3348				12	b	3	12	failed	no sequence - failed PCR			2352
3349	AI946687	bs29f01	FBgn0034595	12	b	4	1	passed				54667
3350	AI946723	bs30a03	FBgn0034121	12	b	4	2	passed				44501
3351	AI946755	bs30c12	FBgn0038266	12	b	4	3	passed				117503
3352	AI946783	bs30f05	FBgn0045129	12	b	4	4	passed				38347
3353	AI946929	bs33b05	FBgn0034482	12	b	4	5	passed				27658
3354	AI946970	bs33f01	FBgn0035473	12	b	4	6	passed		gi|2429526|gb|AAB71053.1| (AF025470) contains similarity to S. cerevisiae  mitochondrialouter membrane protein 22kDa protein (GB:X80348)[Caenorhabditis elegans]	2.00E-11	24111
3355	AI946997	bs33h04	FBgn0038377	12	b	4	7	passed				15423
3356	AI947033	bs34c08	FBgn0036016	12	b	4	8	passed				37060
3357	AI947190	bs36b05	FBgn0050393	12	b	4	9	passed				48250
3358	AI947227	bs36e10	FBgn0038762	12	b	4	10	passed		gi|2352843|gb|AAB69288| (AF010494) sorbitol dehydrogenase [Callithrix sp.]	4.00E-09	59451
3359				12	b	4	11	failed	no sequence - failed PCR			6370
3360				12	b	4	12	failed	no sequence - failed PCR			2084
3361	AI946685	bs29e11	FBgn0045141	12	b	5	1	passed				21898
3362	AI946720	bs29h12	FBgn0036059	12	b	5	2	passed		gi|2072294 (U95097) mitotic phosphoprotein 43 [Xenopus laevis]	2.00E-27	31711
3363	AI946752	bs30c09	FBgn0031168	12	b	5	3	passed				49260
3364	AI946780	bs30f02	FBgn0001281	12	b	5	4	passed		gi|125062|sp|P20349|JANB_DROME SEX-REGULATED PROTEIN JANUS-B >gi|103384|pir||B32317 sex-regulatedprotein JanB - fruit fly (Drosophila melanogaster)>gi|387598 (M27033) sex-linked protein [Drosophilamelanogaster]	3.00E-72	39345
3365	AI946920	bs33a08	FBgn0037381	12	b	5	5	passed				35294
3366	AI946966	bs33e09	FBgn0032003	12	b	5	6	passed		gi|5689607|emb|CAB51902.1| (AJ237979) cytidine deaminase [Bacillus caldolyticus]>gi|6478520|gb|AAF13876.1|AF187304_1 (AF187304) cytidinedeaminase [Bacillus caldolyticus]	2.00E-22	33059
3367	AI946995	bs33h02	FBgn0030247	12	b	5	7	passed		gi|465854|sp|P34390|YLS5_CAEEL HYPOTHETICAL 55.1 KD PROTEIN F09G8.5 IN CHROMOSOME III	6.00E-13	23903
3368	AI947030	bs34c04	FBgn0027948	12	b	5	8	passed		gi|5911472|emb|CAB55772.1| (AJ249115) microtubule associated protein [Drosophila melanogaster]	1.00E-128	24277
3369	AI947187	bs36b02	FBgn0040994	12	b	5	9	passed				44967
3370	AI947223	bs36e06	FBgn0038163	12	b	5	10	passed				48571
3371				12	b	5	11	failed	no sequence - failed PCR			6015
3372				12	b	5	12	failed	no sequence - failed PCR			1992
3373	AI946682	bs29e08	FBgn0037512	12	b	6	1	passed		gi|4929607|gb|AAD34064.1|AF151827_1 (AF151827) CGI-69 protein [Homo sapiens]	2.00E-24	13637
3374	AI946718	bs29h10	FBgn0002741	12	b	6	2	passed		gi|482955|pir||B32491 myosin heavy chain 2, muscle - fruit fly (Drosophila melanogaster)	8.00E-15	20329
3375	AI946749	bs30c06	FBgn0051156	12	b	6	3	passed		gi|2501167|sp|P71353|YHGF_HAEIN HYPOTHETICAL PROTEIN HI0568 >gi|1573555 (U32738) transcriptionaccessory protein (tex) [Haemophilus influenzae Rd]	5.00E-09	32088
3376	AI946778	bs30e12	FBgn0040028	12	b	6	4	passed		gi|6179932|gb|AAF05716.1|AF191546_1 (AF191546) tektin [Canis familiaris]	3.00E-18	58787
